,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
1754,1957,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1755,1958,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1756,1959,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1757,1960,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1758,1961,38,OffSeason,[4-7],Standard,[260-360],[3-4],True
1759,1962,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1760,1963,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1761,1964,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
1762,1965,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1763,1966,38,OffSeason,[4-7],Standard,[260-360],[3-4],True
1764,1967,53,OffSeason,[4-7],Nonref,[160-260],[2-2],False
1765,1968,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1766,1969,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1767,1970,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1768,1971,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1769,1972,243,LowSeason,[2-3],Nonref,[160-260],[3-4],False
1770,1973,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1771,1974,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1772,1975,194,LowSeason,[2-3],Nonref,[160-260],[3-4],True
1773,1976,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1774,1977,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
1775,1978,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
1776,1979,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1777,1980,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
1778,1981,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1779,1982,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1780,1983,74,HighSeason,[2-3],Standard,[0-160],[2-2],True
1781,1984,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1782,1985,199,OffSeason,[2-3],Nonref,[260-360],[3-4],False
1783,1986,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1784,1987,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1785,1988,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
1786,1989,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1787,1990,99,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
1788,1991,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1789,1992,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1790,1993,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1791,706,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
1792,1994,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1793,1995,244,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
1794,1996,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
1795,1997,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1796,1998,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1797,1999,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
1798,2000,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
1799,2001,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1800,1,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1801,2002,149,OffSeason,[2-3],Nonref,[260-360],[2-2],True
1802,2003,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1803,1601,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1804,2004,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
1805,2005,245,LowSeason,[4-7],Standard,[260-360],[2-2],True
1806,2006,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
1807,2007,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1808,2008,246,HighSeason,[2-3],Standard,[160-260],[2-2],False
1809,2009,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
1810,2010,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
1811,1484,151,OffSeason,[4-7],Nonref,[160-260],[1-1],True
1812,2011,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
1813,2012,155,OffSeason,[2-3],Nonref,[160-260],[1-1],False
1814,2013,106,OffSeason,[4-7],Nonref,[260-360],[3-4],True
1815,2014,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
1816,2015,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1817,2016,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
1818,2017,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1819,2018,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
1820,2019,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1821,2020,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
1822,2020,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
1823,2020,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1824,2021,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
1825,2022,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1826,2023,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
1827,2024,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1828,2025,35,OffSeason,[2-3],Standard,[160-260],[1-1],False
1829,2026,36,OffSeason,[4-7],Standard,[160-260],[1-1],True
1830,2027,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
1831,2028,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1832,2029,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
1833,2030,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
1834,2031,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
1835,2032,80,HighSeason,[4-7],Standard,[160-260],[2-2],True
1836,2032,80,HighSeason,[4-7],Standard,[160-260],[2-2],True
1837,2033,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
1838,2034,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1839,2035,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1840,2036,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
1841,2037,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1842,2038,149,OffSeason,[2-3],Nonref,[260-360],[2-2],True
1843,2039,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
1844,2040,70,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
1845,2041,247,OffSeason,[4-7],Standard,[0-160],[1-1],True
1846,2042,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
1847,2043,248,LowSeason,[2-3],Standard,[0-160],[2-2],True
1848,2044,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
1849,2045,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
1850,2046,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
1851,2047,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1852,2048,205,HighSeason,[2-3],Standard,[260-360],[5-inf],False
1853,2049,140,HighSeason,[4-7],Standard,[260-360],[3-4],True
1854,2050,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
1855,2051,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1856,2052,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1857,2053,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
1858,2054,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
1859,2055,36,OffSeason,[4-7],Standard,[160-260],[1-1],True
1860,706,36,OffSeason,[4-7],Standard,[160-260],[1-1],True
1861,2056,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1862,2057,249,LowSeason,[2-3],Standard,[260-360],[3-4],False
1863,2058,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1864,2059,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
1865,2060,194,LowSeason,[2-3],Nonref,[160-260],[3-4],True
1866,2061,99,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
1867,2062,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1868,2063,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
1869,2064,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1870,2065,166,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
1871,2066,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1872,2067,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1873,2068,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
1874,2069,250,LowSeason,[4-7],Nonref,[260-360],[5-inf],False
1875,2070,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
1876,2071,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
1877,2072,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1878,2073,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1879,2074,164,HighSeason,[4-7],Nonref,[260-360],[3-4],True
1880,2075,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1881,2076,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1882,706,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
1883,2077,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1884,2078,183,LowSeason,[4-7],Standard,[160-260],[2-2],True
1885,2079,100,HighSeason,[2-3],Standard,[260-360],[5-inf],True
1886,2080,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1887,2081,53,OffSeason,[4-7],Nonref,[160-260],[2-2],False
1888,2082,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1889,2083,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1890,2084,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1891,2085,92,HighSeason,[4-7],Standard,[260-360],[5-inf],True
1892,2086,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1893,2087,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1894,2088,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1895,2089,98,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
1896,2090,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
1897,2091,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
1898,2092,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1899,2093,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1900,2094,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1901,2095,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1902,2096,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
1903,2097,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1904,2098,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
1905,2099,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1906,2100,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
1907,2101,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1908,2102,251,OffSeason,[4-7],Nonref,[260-360],[2-2],True
1909,2103,61,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
1910,2104,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1911,2105,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
1912,2106,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
1913,2107,67,OffSeason,[2-3],Standard,[260-360],[5-inf],False
1914,2108,96,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
1915,2109,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1916,2110,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
1917,2111,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1918,2112,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1919,2111,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1920,2113,204,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
1921,1994,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
1922,2114,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1923,706,238,OffSeason,[0-1],Standard,[160-260],[2-2],False
1924,870,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1925,870,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
1926,706,252,HighSeason,[0-1],Standard,[160-260],[3-4],True
1927,2116,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
1928,2117,89,OffSeason,[8-inf],Standard,[160-260],[3-4],True
1929,1287,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
1930,2118,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1931,2119,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1932,2120,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
1933,2121,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1934,2122,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1935,2123,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
1936,2124,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1937,2125,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1938,2125,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1939,2126,98,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
1940,2127,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1941,2128,151,OffSeason,[4-7],Nonref,[160-260],[1-1],True
1942,2129,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1943,2130,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
1944,2131,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
1945,2132,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
1946,2133,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
1947,2134,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1948,2135,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
1949,2136,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1950,2137,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1951,2138,97,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
1952,2139,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
1953,2140,183,LowSeason,[4-7],Standard,[160-260],[2-2],True
1954,2141,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
1955,2142,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
1956,2143,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1957,2144,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
1958,2145,78,OffSeason,[4-7],Nonref,[160-260],[3-4],False
1959,2146,83,HighSeason,[4-7],Nonref,[160-260],[2-2],True
1960,2147,101,HighSeason,[2-3],Standard,[160-260],[5-inf],True
1961,2148,183,LowSeason,[4-7],Standard,[160-260],[2-2],True
1962,2149,180,HighSeason,[2-3],Standard,[160-260],[3-4],False
1963,2150,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
1964,2151,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
1965,2152,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1966,2153,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1967,2154,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1968,2155,253,LowSeason,[2-3],Nonref,[160-260],[2-2],False
1969,2156,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1970,2157,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
1971,2158,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1972,2159,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1973,706,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1974,1178,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1975,1178,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1976,2160,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1977,2161,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1978,2162,194,LowSeason,[2-3],Nonref,[160-260],[3-4],True
1979,706,37,OffSeason,[8-inf],Standard,[160-260],[2-2],True
1980,2163,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1981,2164,142,LowSeason,[2-3],Nonref,[160-260],[2-2],True
1982,2165,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
1983,2166,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
1984,2167,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
1985,2168,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1986,1729,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1987,2169,79,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
1988,2170,83,HighSeason,[4-7],Nonref,[160-260],[2-2],True
1989,2171,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1990,2172,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
1991,2173,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
1992,2174,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
1993,2175,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
1994,2176,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
1995,2177,255,LowSeason,[2-3],Standard,[160-260],[3-4],False
1996,2178,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
1997,2178,256,OffSeason,[0-1],Nonref,[0-160],[2-2],True
1998,2179,86,LowSeason,[4-7],Nonref,[260-360],[3-4],True
1999,2180,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
2000,2181,58,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
2001,2182,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
2002,870,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2003,870,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2004,2183,55,OffSeason,[0-1],Nonref,[160-260],[5-inf],True
2005,2184,257,HighSeason,[8-inf],Nonref,[160-260],[5-inf],True
2006,2185,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2007,2186,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2008,2187,258,LowSeason,[0-1],Nonref,[160-260],[3-4],True
2009,2188,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
2010,2189,254,OffSeason,[0-1],Nonref,[160-260],[3-4],True
2011,2190,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2012,2191,85,OffSeason,[2-3],Standard,[0-160],[2-2],False
2013,2192,255,LowSeason,[2-3],Standard,[160-260],[3-4],False
2014,2193,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
2015,2194,71,OffSeason,[4-7],Nonref,[0-160],[2-2],True
2016,2195,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2017,2196,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2018,2197,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
2019,2198,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
2020,2199,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
2021,706,110,OffSeason,[0-1],Standard,[160-260],[3-4],False
2022,2200,242,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
2023,2201,239,HighSeason,[4-7],Standard,[160-260],[5-inf],True
2024,2202,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
2025,2203,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
2026,2204,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
2027,2205,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2028,2206,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2029,2207,51,OffSeason,[4-7],Nonref,[160-260],[3-4],True
2030,2208,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2031,2209,259,LowSeason,[4-7],Standard,[0-160],[2-2],False
2032,2210,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2033,2212,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2034,2213,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2035,2214,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
2036,2215,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2037,2216,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2038,2217,38,OffSeason,[4-7],Standard,[260-360],[3-4],True
2039,2218,101,HighSeason,[2-3],Standard,[160-260],[5-inf],True
2040,2218,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2041,2219,260,HighSeason,[4-7],Standard,[260-360],[3-4],False
2042,2220,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
2043,2221,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2044,2222,100,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2045,2223,207,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2046,2223,207,HighSeason,[2-3],Nonref,[160-260],[2-2],True
2047,2224,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2048,2225,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2049,2226,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2050,2227,194,LowSeason,[2-3],Nonref,[160-260],[3-4],True
2051,2228,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2052,2229,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2053,2230,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
2054,2231,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
2055,2232,93,HighSeason,[4-7],Nonref,[260-360],[5-inf],True
2056,2233,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
2057,2234,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
2058,2235,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2059,2236,158,HighSeason,[4-7],Nonref,[160-260],[3-4],True
2060,2237,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
2061,2238,250,LowSeason,[4-7],Nonref,[260-360],[5-inf],False
2062,2239,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
2063,2240,68,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
2064,2241,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2065,2242,134,OffSeason,[8-inf],Nonref,[160-260],[2-2],True
2066,2243,10,HighSeason,[8-inf],Standard,[160-260],[3-4],True
2067,2244,157,LowSeason,[2-3],Standard,[160-260],[2-2],True
2068,2245,96,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
2069,2246,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
2070,2247,261,HighSeason,[4-7],Nonref,[260-360],[2-2],True
2071,2248,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2072,2249,221,LowSeason,[4-7],Standard,[260-360],[3-4],True
2073,2250,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2074,2251,82,OffSeason,[2-3],Nonref,[260-360],[3-4],True
2075,2252,48,OffSeason,[2-3],Nonref,[160-260],[2-2],False
2076,2253,205,HighSeason,[2-3],Standard,[260-360],[5-inf],False
2077,2254,65,OffSeason,[2-3],Nonref,[0-160],[2-2],True
2078,2255,242,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
2079,2256,96,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
2080,2257,221,LowSeason,[4-7],Standard,[260-360],[3-4],True
2081,2258,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
2082,2259,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2083,2260,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2084,2261,54,OffSeason,[2-3],Nonref,[160-260],[3-4],False
2085,2262,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2086,2263,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2087,1904,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2088,2264,100,HighSeason,[2-3],Standard,[260-360],[5-inf],True
2089,2265,83,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2090,2265,83,HighSeason,[4-7],Nonref,[160-260],[2-2],True
2091,2266,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
2092,2267,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2093,2268,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2094,2269,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2095,2270,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
2096,2271,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2097,2272,50,OffSeason,[4-7],Nonref,[160-260],[2-2],True
2098,1807,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
2099,2273,239,HighSeason,[4-7],Standard,[160-260],[5-inf],True
2100,2274,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
2101,2275,101,HighSeason,[2-3],Standard,[160-260],[5-inf],True
2102,2276,66,HighSeason,[4-7],Standard,[160-260],[3-4],True
2103,2277,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
2104,2278,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
2105,2279,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2106,2279,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2107,2280,52,OffSeason,[2-3],Nonref,[160-260],[2-2],True
2108,2281,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
2109,2282,145,LowSeason,[2-3],Standard,[260-360],[5-inf],True
2110,2283,159,LowSeason,[2-3],Standard,[160-260],[3-4],True
2111,962,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
2112,2284,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
2113,2285,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
2114,2286,141,LowSeason,[4-7],Nonref,[160-260],[3-4],True
2115,2287,73,HighSeason,[2-3],Nonref,[160-260],[3-4],True
2116,2288,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2117,2289,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
2118,2290,262,HighSeason,[4-7],Standard,[160-260],[2-2],False
2119,2145,169,OffSeason,[0-1],Standard,[160-260],[3-4],True
2120,2291,47,OffSeason,[2-3],Nonref,[160-260],[3-4],True
